,clicksCount,colorDepth,keyMediumCount,keyMediumSpeed,keyMediumTime,middleSpeed,screenDiagonal,screenHeight,screenWidth,userAgentCoresCount,userAgentDownLink,id,windowHistoryLength,userAgentSaveData,userAgentRtt,screenOrientation_horizontal,userAgentCodeName_Mozilla,userAgentEffectiveType_3g,userAgentEffectiveType_4g,userAgentName_Netscape,userAgentPlatform_Linux,userAgentPlatform_MacOS,userAgentPlatform_Win32,userAgentPlatform_Win64,Class
213,18,24,5,33,754,0.1242374243074074,50,1080,1920,14,12,91,3,True,158.0,1,1,0,1,1,1,0,0,0,0
214,8,24,14,27,1465,-0.0615667369304573,50,1080,1920,13,11,22,2,False,157.0,1,1,0,1,1,0,0,1,0,0
215,23,24,11,53,984,0.22626132549870326,50,1080,1920,7,10,94,3,False,80.0,1,1,0,1,1,1,0,0,0,0
216,0,24,10,30,823,0.1903884624119656,50,1080,1920,3,8,71,4,False,12.0,1,1,0,1,1,0,1,0,0,0
217,3,24,10,27,880,0.2608419925380093,50,1080,1920,20,13,52,3,True,99.0,1,1,0,1,1,1,0,0,0,0
218,3,24,5,75,488,0.2289015932302655,50,1080,1920,10,11,3,4,False,223.0,1,1,0,1,1,1,0,0,0,0
219,18,24,10,55,714,0.2723961156967181,50,1080,1920,13,11,31,4,False,243.0,1,1,0,1,1,0,0,0,1,0
220,22,24,6,20,1191,0.18826999486667065,50,1080,1920,11,11,12,2,True,173.0,1,1,0,1,1,0,1,0,0,0
221,7,24,19,30,696,0.1568732066281926,50,1080,1920,15,7,54,5,False,2.0,1,1,0,1,1,0,0,1,0,0
222,18,24,6,52,701,0.22782696827355145,50,1080,1920,11,14,95,3,False,159.0,1,1,0,1,1,0,0,0,1,0
223,20,24,4,31,675,0.4040190746065133,50,1080,1920,18,11,58,4,True,85.0,1,1,0,1,1,1,0,0,0,0
224,16,24,6,41,765,0.24290714809442934,50,1080,1920,9,13,42,4,True,195.0,1,1,0,1,1,0,1,0,0,0
225,10,24,11,45,1071,0.4426855305101383,50,1080,1920,15,15,16,2,True,237.0,1,1,0,1,1,0,1,0,0,0
226,8,24,4,33,891,-0.04707551268810424,50,1080,1920,14,11,19,3,True,31.0,1,1,0,1,1,0,1,0,0,0
227,16,24,8,54,894,-0.256986979559278,50,1080,1920,19,14,2,2,False,73.0,1,1,0,1,1,1,0,0,0,0
228,4,24,10,42,988,0.3937627220154953,50,1080,1920,8,25,84,2,False,271.0,1,1,0,1,1,1,0,0,0,0
229,12,24,5,41,756,0.056951921187858676,50,1080,1920,13,10,11,3,True,138.0,1,1,0,1,1,0,0,1,0,0
230,12,24,7,53,910,0.6844092979953758,50,1080,1920,12,10,3,2,True,276.0,1,1,0,1,1,1,0,0,0,0
231,24,24,8,38,401,0.301042409862719,50,1080,1920,3,9,31,3,True,106.0,1,1,0,1,1,0,0,0,1,0
232,19,24,4,53,608,0.4495707669279504,50,1080,1920,11,9,67,3,True,46.0,1,1,0,1,1,0,0,1,0,0
233,16,24,8,56,532,0.030588375880572987,50,1080,1920,9,11,99,3,True,80.0,1,1,0,1,1,0,1,0,0,0
234,15,24,7,22,639,0.4420930688874301,50,1080,1920,8,10,11,3,False,24.0,1,1,0,1,1,0,1,0,0,0
235,14,24,4,35,674,0.19957157933771816,50,1080,1920,6,21,85,3,True,32.0,1,1,0,1,1,0,0,1,0,0
236,17,24,8,33,661,-0.04418062227600028,50,1080,1920,13,17,50,5,True,43.0,1,1,0,1,1,0,0,0,1,0
237,10,24,5,33,574,0.3263610068513399,50,1080,1920,17,14,60,3,False,78.0,1,1,0,1,1,0,1,0,0,0
238,6,24,5,34,719,0.4202108220142166,50,1080,1920,10,9,45,2,True,156.0,1,1,0,1,1,1,0,0,0,0
239,14,24,4,57,1374,0.2567468299940957,50,1080,1920,10,9,77,2,False,68.0,1,1,0,1,1,1,0,0,0,0
240,9,24,20,43,697,0.1799836629042761,50,1080,1920,6,11,20,3,False,142.0,1,1,0,1,1,0,0,0,1,0
241,12,24,5,17,1258,0.012863373400452469,50,1080,1920,15,9,69,3,True,42.0,1,1,0,1,1,0,1,0,0,0
242,26,24,9,27,241,0.2268351689508946,50,1080,1920,17,11,75,4,False,109.0,1,1,0,1,1,1,0,0,0,0
243,22,24,7,34,833,0.2590981631095236,50,1080,1920,9,13,21,3,False,155.0,1,1,0,1,1,0,1,0,0,0
244,24,24,6,54,902,0.17429274100950432,50,1080,1920,13,9,71,3,True,239.0,1,1,0,1,1,0,0,0,1,0
245,5,24,6,59,201,0.4623971952554996,50,1080,1920,12,10,11,2,False,253.0,1,1,0,1,1,1,0,0,0,0
246,20,24,8,49,418,0.08379172217545032,50,1080,1920,11,10,38,2,False,220.0,1,1,0,1,1,0,0,0,1,0
247,15,24,1,36,784,-0.013737877677642757,50,1080,1920,11,14,50,2,True,125.0,1,1,0,1,1,0,0,1,0,0
248,21,24,5,38,654,-0.016932224565144538,50,1080,1920,9,12,45,3,False,23.0,1,1,0,1,1,1,0,0,0,0
249,14,24,10,43,1050,0.2517721264806553,50,1080,1920,9,13,86,3,False,168.0,1,1,0,1,1,1,0,0,0,0
250,10,24,7,43,317,0.29894418930618105,50,1080,1920,11,15,64,4,False,134.0,1,1,0,1,1,1,0,0,0,0
251,11,24,5,45,1158,-0.07536174318045988,50,1080,1920,15,13,67,4,False,151.0,1,1,0,1,1,0,0,1,0,0
252,10,24,9,40,120,0.5327408862564811,50,1080,1920,11,10,25,3,False,57.0,1,1,0,1,1,0,0,1,0,0
253,17,24,11,36,784,0.2642755208766664,50,1080,1920,11,12,25,3,True,218.0,1,1,0,1,1,0,0,1,0,0
254,4,24,6,38,907,0.3917522304961002,50,1080,1920,7,12,29,1,False,30.0,1,1,0,1,1,1,0,0,0,0
255,17,24,10,39,843,-0.03150638323235036,50,1080,1920,11,14,74,3,True,65.0,1,1,0,1,1,0,0,0,1,0
256,14,24,9,39,715,0.030436323926749137,50,1080,1920,7,14,74,2,True,171.0,1,1,0,1,1,1,0,0,0,0
257,20,24,6,56,743,0.30710820286664137,50,1080,1920,14,11,30,2,False,132.0,1,1,0,1,1,0,0,1,0,0
258,18,24,8,46,679,0.5375666807238088,50,1080,1920,21,9,38,2,True,129.0,1,1,0,1,1,0,0,0,1,0
259,1,24,4,43,1466,0.3900127625942008,50,1080,1920,8,10,66,3,False,193.0,1,1,0,1,1,1,0,0,0,0
260,10,24,10,42,995,0.17608355594704722,50,1080,1920,10,8,28,5,True,227.0,1,1,0,1,1,0,1,0,0,0
261,17,24,8,33,520,0.4945011776105069,50,1080,1920,8,14,77,1,True,76.0,1,1,0,1,1,0,0,1,0,0
262,17,24,4,19,796,0.22483745692920945,50,1080,1920,15,8,32,3,False,260.0,1,1,0,1,1,0,0,1,0,0
263,23,24,8,47,442,0.32908029669510824,50,1080,1920,10,17,64,3,True,92.0,1,1,0,1,1,0,0,1,0,0
264,20,24,6,43,753,0.3715855607870413,50,1080,1920,15,13,28,2,False,123.0,1,1,0,1,1,0,0,0,1,0
265,11,24,5,52,471,0.11395870667234248,50,1080,1920,11,14,58,2,True,88.0,1,1,0,1,1,0,1,0,0,0
266,11,24,11,40,329,0.10432734782299967,50,1080,1920,13,17,13,5,True,25.0,1,1,0,1,1,0,0,1,0,0
267,11,24,3,23,256,0.12068668287553234,50,1080,1920,20,11,26,3,False,75.0,1,1,0,1,1,0,1,0,0,0
268,17,24,9,25,948,0.1301582657919935,50,1080,1920,12,15,53,2,True,107.0,1,1,0,1,1,0,0,0,1,0
269,16,24,24,41,663,0.1860348953279384,50,1080,1920,11,7,71,4,False,127.0,1,1,0,1,1,0,0,1,0,0
270,19,24,15,33,767,0.0730445285020705,50,1080,1920,12,15,27,5,True,149.0,1,1,0,1,1,1,0,0,0,0
271,15,24,3,66,572,-0.17286002941681272,50,1080,1920,16,13,53,2,True,98.0,1,1,0,1,1,1,0,0,0,0
272,16,24,11,52,1256,0.3970611134645839,50,1080,1920,26,18,52,2,True,118.0,1,1,0,1,1,1,0,0,0,0
273,10,24,8,36,841,0.23844840334991235,50,1080,1920,12,13,97,2,True,62.0,1,1,0,1,1,0,1,0,0,0
274,8,24,5,28,1040,-0.09248267723350558,50,1080,1920,1,10,28,2,False,335.0,1,1,0,1,1,0,0,1,0,0
275,1,24,5,42,610,-0.16454817241327166,50,1080,1920,12,13,34,3,False,165.0,1,1,0,1,1,0,0,0,1,0
276,6,24,3,35,779,0.3305287386250744,50,1080,1920,11,14,56,3,True,297.0,1,1,0,1,1,0,1,0,0,0
277,3,24,6,25,678,0.05047191771218268,50,1080,1920,7,14,86,3,True,62.0,1,1,0,1,1,1,0,0,0,0
278,13,24,2,21,742,-0.01949206471264056,50,1080,1920,14,11,25,2,False,31.0,1,1,0,1,1,0,0,0,1,0
279,12,24,5,50,487,0.10814461795806186,50,1080,1920,11,14,24,3,True,234.0,1,1,0,1,1,1,0,0,0,0
280,19,24,5,63,472,0.3791338208881441,50,1080,1920,20,10,67,3,False,82.0,1,1,0,1,1,0,1,0,0,0
281,19,24,8,43,294,0.1756222518107509,50,1080,1920,15,16,46,5,True,150.0,1,1,0,1,1,0,0,1,0,0
282,5,24,7,39,841,-0.14384920356939487,50,1080,1920,14,15,25,3,False,39.0,1,1,0,1,1,0,1,0,0,0
283,6,24,7,41,502,0.005330856701676781,50,1080,1920,12,8,30,4,False,129.0,1,1,0,1,1,1,0,0,0,0
284,18,24,7,33,759,0.6519046843675411,50,1080,1920,14,10,44,2,True,272.0,1,1,0,1,1,0,0,0,1,0
285,12,24,6,50,1093,-0.09575447553968114,50,1080,1920,9,10,38,3,False,127.0,1,1,0,1,1,0,1,0,0,0
286,8,24,13,46,483,0.13184861205812565,50,1080,1920,2,7,83,1,True,55.0,1,1,0,1,1,0,0,1,0,0
287,14,24,4,36,518,-0.1913891715476674,50,1080,1920,9,15,87,2,True,121.0,1,1,0,1,1,0,1,0,0,0
288,15,24,8,31,902,-0.10341099144017964,50,1080,1920,12,10,45,2,False,106.0,1,1,0,1,1,0,0,1,0,0
289,21,24,4,52,707,0.011438910378676184,50,1080,1920,17,14,25,3,False,163.0,1,1,0,1,1,0,1,0,0,0
290,20,24,5,40,369,0.34752700480396226,50,1080,1920,12,13,67,2,False,125.0,1,1,0,1,1,1,0,0,0,0
291,17,24,5,11,720,0.3586345472541357,50,1080,1920,16,30,89,2,False,214.0,1,1,0,1,1,1,0,0,0,0
292,6,24,5,29,744,0.04300482574579164,50,1080,1920,15,9,96,4,True,84.0,1,1,0,1,1,1,0,0,0,0
293,9,24,16,66,879,-0.0900581962685647,50,1080,1920,17,13,95,4,True,111.0,1,1,0,1,1,0,0,0,1,0
294,8,24,6,43,953,0.3976539729535327,50,1080,1920,8,16,41,3,True,145.0,1,1,0,1,1,0,0,1,0,0
295,13,24,10,67,442,0.1021755620483808,50,1080,1920,10,10,14,3,False,28.0,1,1,0,1,1,0,0,0,1,0
296,9,24,9,53,1012,0.5284648793351436,50,1080,1920,13,9,87,4,True,26.0,1,1,0,1,1,1,0,0,0,0
297,8,24,7,63,478,0.2655644982063139,50,1080,1920,8,15,7,2,False,68.0,1,1,0,1,1,0,1,0,0,0
298,12,24,2,39,906,0.6090982764922495,50,1080,1920,12,7,49,2,True,29.0,1,1,0,1,1,0,0,0,1,0
299,14,24,7,36,606,0.3463505919779906,50,1080,1920,19,7,82,2,False,240.0,1,1,0,1,1,0,0,1,0,0
300,25,24,5,50,1323,0.4125202321834876,50,1080,1920,10,16,41,3,False,38.0,1,1,0,1,1,0,1,0,0,0
301,17,24,7,33,945,0.4030412416789697,50,1080,1920,18,15,50,1,True,31.0,1,1,0,1,1,0,0,1,0,0
302,4,24,6,26,361,0.4900740492343161,50,1080,1920,18,11,18,3,True,5.0,1,1,0,1,1,0,0,1,0,0
303,8,24,4,55,680,0.3023954931674976,50,1080,1920,10,15,35,2,True,24.0,1,1,0,1,1,0,0,1,0,0
304,8,24,4,46,834,0.554071888584173,50,1080,1920,10,9,89,2,True,209.0,1,1,0,1,1,0,0,1,0,0
305,21,24,9,39,755,0.5182044585246537,50,1080,1920,14,11,94,5,True,283.0,1,1,0,1,1,1,0,0,0,0
306,17,24,7,47,685,-0.07967051646282057,50,1080,1920,13,8,32,5,True,139.0,1,1,0,1,1,0,1,0,0,0
307,12,24,8,35,1153,0.402527510856339,50,1080,1920,13,9,63,3,True,78.0,1,1,0,1,1,0,0,0,1,0
308,8,24,12,44,984,0.3192071453097794,50,1080,1920,11,16,45,2,False,51.0,1,1,0,1,1,0,1,0,0,0
309,14,24,4,21,291,0.09636309397664004,50,1080,1920,9,14,12,3,True,76.0,1,1,0,1,1,0,0,0,1,0
310,9,24,5,59,957,0.4158953439072429,50,1080,1920,14,13,76,3,True,138.0,1,1,0,1,1,0,1,0,0,0
311,6,24,15,45,765,0.03287662579303746,50,1080,1920,11,11,11,2,False,150.0,1,1,0,1,1,1,0,0,0,0
312,9,24,12,33,441,0.3613070641437076,50,1080,1920,9,10,1,4,True,67.0,1,1,0,1,1,1,0,0,0,0
313,9,24,7,52,271,0.5963047452914864,50,1080,1920,14,9,25,2,False,92.0,1,1,0,1,1,0,1,0,0,0
314,16,24,5,33,817,0.19040082124699656,50,1080,1920,10,14,51,3,True,166.0,1,1,0,1,1,0,0,0,1,0
315,14,24,6,38,349,0.4792586757541546,50,1080,1920,15,10,47,2,True,61.0,1,1,0,1,1,1,0,0,0,0
316,7,24,7,34,356,0.1228448017059562,50,1080,1920,13,12,97,4,True,225.0,1,1,0,1,1,0,0,0,1,0
317,13,24,2,66,620,0.288101126680747,50,1080,1920,15,11,33,0,True,50.0,1,1,0,1,1,0,1,0,0,0
318,10,24,4,54,1065,-0.015146902884989584,50,1080,1920,9,12,56,3,False,183.0,1,1,0,1,1,1,0,0,0,0
319,9,24,6,36,742,0.31321168599560145,50,1080,1920,11,9,47,2,True,13.0,1,1,0,1,1,0,0,1,0,0
320,19,24,21,40,915,0.153521252301155,50,1080,1920,12,14,52,1,False,21.0,1,1,0,1,1,0,0,1,0,0
321,13,24,12,44,540,0.35583860119479965,50,1080,1920,15,12,42,4,False,86.0,1,1,0,1,1,0,0,0,1,0
322,11,24,5,54,913,0.2859688093336038,50,1080,1920,19,11,74,1,False,65.0,1,1,0,1,1,0,0,0,1,0
323,14,24,6,49,810,0.010790013975868762,50,1080,1920,17,12,12,4,False,108.0,1,1,0,1,1,0,0,1,0,0
324,20,24,5,51,860,0.1466717697119711,50,1080,1920,12,7,20,2,False,143.0,1,1,0,1,1,1,0,0,0,0
325,19,24,4,46,811,0.1852141366911924,50,1080,1920,15,14,91,3,True,91.0,1,1,0,1,1,0,1,0,0,0
326,15,24,15,37,677,0.13623392830412145,50,1080,1920,10,5,48,5,True,96.0,1,1,0,1,1,0,1,0,0,0
327,17,24,10,52,750,0.2967087713644511,50,1080,1920,7,13,98,4,True,165.0,1,1,0,1,1,1,0,0,0,0
328,11,24,5,52,896,-0.06614371192562699,50,1080,1920,9,9,46,5,True,152.0,1,1,0,1,1,0,0,1,0,0
329,12,24,8,33,1017,0.17957574948343413,50,1080,1920,16,18,76,4,False,59.0,1,1,0,1,1,0,0,1,0,0
330,1,24,6,34,454,0.0455201179785684,50,1080,1920,11,12,85,4,False,113.0,1,1,0,1,1,0,0,1,0,0
331,8,24,3,30,967,0.157269189702435,50,1080,1920,15,19,69,3,False,148.0,1,1,0,1,1,0,0,0,1,0
332,0,24,6,47,655,0.5693455652686551,50,1080,1920,9,11,59,5,False,112.0,1,1,0,1,1,1,0,0,0,0
333,8,24,4,62,966,0.5669196704187637,50,1080,1920,9,16,24,2,True,180.0,1,1,0,1,1,0,0,1,0,0
334,10,24,12,39,853,-0.0575192539507589,50,1080,1920,10,11,54,3,False,91.0,1,1,0,1,1,0,1,0,0,0
335,16,24,6,43,1177,0.054850755880298335,50,1080,1920,9,11,87,1,True,134.0,1,1,0,1,1,0,0,1,0,0
336,16,24,6,47,758,0.15999144373145935,50,1080,1920,11,15,37,5,False,160.0,1,1,0,1,1,0,0,0,1,0
337,9,24,17,40,331,0.2646897866347605,50,1080,1920,14,16,46,3,False,180.0,1,1,0,1,1,0,0,1,0,0
338,11,24,5,10,716,0.10470733351168662,50,1080,1920,12,10,5,5,True,60.0,1,1,0,1,1,0,1,0,0,0
339,13,24,12,39,710,-0.21991675317321133,50,1080,1920,8,15,36,4,True,73.0,1,1,0,1,1,1,0,0,0,0
340,13,24,4,31,969,0.4891432249539222,50,1080,1920,11,13,77,1,True,199.0,1,1,0,1,1,0,0,0,1,0
341,17,24,5,57,323,0.18637981946114385,50,1080,1920,14,17,76,2,False,363.0,1,1,0,1,1,0,0,1,0,0
342,9,24,8,43,711,0.36635500251672337,50,1080,1920,14,21,85,4,False,263.0,1,1,0,1,1,0,0,0,1,0
343,14,24,7,37,320,0.19576218938561527,50,1080,1920,9,11,7,4,False,29.0,1,1,0,1,1,0,0,1,0,0
344,4,24,7,36,929,-0.12108754475795253,50,1080,1920,7,8,55,6,True,50.0,1,1,0,1,1,1,0,0,0,0
345,4,24,5,33,859,0.13655298906982066,50,1080,1920,13,10,62,2,False,38.0,1,1,0,1,1,1,0,0,0,0
346,21,24,4,37,724,0.3404967021233194,50,1080,1920,20,10,77,5,True,6.0,1,1,0,1,1,1,0,0,0,0
347,7,24,5,23,336,0.1362995380017446,50,1080,1920,10,13,8,2,True,217.0,1,1,0,1,1,0,0,1,0,0
348,16,24,5,66,741,-0.07860567320297958,50,1080,1920,18,11,52,2,False,53.0,1,1,0,1,1,0,1,0,0,0
349,5,24,2,35,1062,0.06601687180796839,50,1080,1920,6,16,16,3,True,37.0,1,1,0,1,1,0,0,1,0,0
350,14,24,5,24,570,0.12866251397807432,50,1080,1920,14,12,1,3,True,257.0,1,1,0,1,1,0,1,0,0,0
351,11,24,6,-1,758,0.2050725143619876,50,1080,1920,11,10,100,3,True,206.0,1,1,0,1,1,0,0,0,1,0
352,9,24,7,37,644,0.2429038796742276,50,1080,1920,2,15,35,4,False,244.0,1,1,0,1,1,1,0,0,0,0
353,15,24,9,44,427,0.22134743370147564,50,1080,1920,10,10,36,3,False,71.0,1,1,0,1,1,0,0,0,1,0
354,13,24,6,44,480,-0.020726065226474605,50,1080,1920,11,8,71,3,False,33.0,1,1,0,1,1,0,0,1,0,0
355,21,24,8,25,719,0.18167919530043386,50,1080,1920,10,11,7,4,False,21.0,1,1,0,1,1,0,0,1,0,0
356,20,24,5,62,823,0.5820923608615802,50,1080,1920,13,16,93,3,True,228.0,1,1,0,1,1,0,1,0,0,0
357,16,24,10,48,71,0.04720512805382318,50,1080,1920,13,11,12,4,True,189.0,1,1,0,1,1,0,0,0,1,0
358,19,24,2,51,1143,0.4345194006940528,50,1080,1920,16,12,27,2,False,142.0,1,1,0,1,1,0,0,0,1,0
359,7,24,11,25,699,-0.2618551665002958,50,1080,1920,11,12,32,1,False,111.0,1,1,0,1,1,0,0,1,0,0
360,-1,24,10,43,272,0.3951857206832259,50,1080,1920,9,7,4,4,False,117.0,1,1,0,1,1,0,1,0,0,0
361,13,24,5,35,959,-0.17709073763484912,50,1080,1920,14,9,12,1,False,242.0,1,1,0,1,1,0,0,1,0,0
362,10,24,8,35,344,0.29598006449128,50,1080,1920,6,14,91,3,True,24.0,1,1,0,1,1,0,0,1,0,0
363,13,24,5,47,900,0.3186399651636048,50,1080,1920,12,12,76,3,False,117.0,1,1,0,1,1,1,0,0,0,0
364,6,24,7,26,957,0.3836712440352374,50,1080,1920,10,12,50,4,True,32.0,1,1,0,1,1,0,1,0,0,0
365,16,24,6,43,650,0.13452154632957455,50,1080,1920,13,14,62,4,False,85.0,1,1,0,1,1,0,0,1,0,0
366,8,24,8,43,853,0.38404634347277744,50,1080,1920,17,7,58,3,False,107.0,1,1,0,1,1,0,0,1,0,0
367,0,24,5,65,621,0.255033250561731,50,1080,1920,15,10,24,4,False,25.0,1,1,0,1,1,1,0,0,0,0
368,4,24,5,29,906,0.22344659709678966,50,1080,1920,12,11,15,3,True,230.0,1,1,0,1,1,0,0,1,0,0
369,13,24,4,38,1035,0.3813576463774193,50,1080,1920,13,11,97,3,False,34.0,1,1,0,1,1,0,1,0,0,0
370,19,24,4,19,782,0.16986049446746687,50,1080,1920,13,17,71,3,True,72.0,1,1,0,1,1,1,0,0,0,0
371,8,24,6,51,782,0.5205208247535587,50,1080,1920,12,12,51,3,False,101.0,1,1,0,1,1,0,1,0,0,0
372,14,24,8,45,583,-0.1596926931981475,50,1080,1920,14,8,30,3,False,100.0,1,1,0,1,1,0,1,0,0,0
373,5,24,10,43,370,0.29973354571485944,50,1080,1920,21,13,8,4,True,178.0,1,1,0,1,1,1,0,0,0,0
374,17,24,8,28,1275,0.7849233366193924,50,1080,1920,13,10,81,4,False,169.0,1,1,0,1,1,0,0,1,0,0
375,7,24,2,49,901,0.241792875077024,50,1080,1920,7,14,30,2,True,104.0,1,1,0,1,1,1,0,0,0,0
376,16,24,3,28,1062,0.25850845607283635,50,1080,1920,8,13,82,3,True,78.0,1,1,0,1,1,0,0,0,1,0
377,11,24,5,65,888,0.17332401813380202,50,1080,1920,9,15,45,4,False,70.0,1,1,0,1,1,0,0,0,1,0
378,8,24,4,32,821,-0.07460715405516903,50,1080,1920,9,12,30,3,True,71.0,1,1,0,1,1,0,1,0,0,0
379,16,24,4,50,1071,0.2676100106084226,50,1080,1920,8,11,51,3,True,59.0,1,1,0,1,1,1,0,0,0,0
380,8,24,8,39,553,0.4358831684447352,50,1080,1920,14,14,84,3,False,181.0,1,1,0,1,1,0,1,0,0,0
381,14,24,5,34,968,-0.3326844484855893,50,1080,1920,13,12,62,3,True,55.0,1,1,0,1,1,1,0,0,0,0
382,10,24,6,39,660,-0.08868252131707466,50,1080,1920,11,16,37,1,False,48.0,1,1,0,1,1,1,0,0,0,0
383,17,24,17,36,771,-0.018947145295024524,50,1080,1920,10,11,62,2,False,37.0,1,1,0,1,1,1,0,0,0,0
384,12,24,6,47,1189,0.09035270787229162,50,1080,1920,17,10,90,3,False,3.0,1,1,0,1,1,0,0,0,1,0
385,5,24,4,43,1072,0.4319291413831245,50,1080,1920,16,19,26,3,False,291.0,1,1,0,1,1,0,0,1,0,0
386,12,24,5,16,870,0.6100646762859007,50,1080,1920,10,10,92,3,False,134.0,1,1,0,1,1,0,0,0,1,0
387,13,24,6,30,364,0.5065425633460513,50,1080,1920,11,15,79,3,False,170.0,1,1,0,1,1,0,0,1,0,0
388,11,24,5,57,34,0.2473918549562053,50,1080,1920,12,18,38,3,True,52.0,1,1,0,1,1,0,1,0,0,0
389,6,24,4,49,770,0.3143108571274705,50,1080,1920,10,11,32,3,False,73.0,1,1,0,1,1,0,1,0,0,0
390,16,24,5,47,690,0.7762860562400344,50,1080,1920,11,18,55,4,False,0.0,1,1,0,1,1,0,0,0,1,0
391,11,24,4,27,1011,-0.27212702447514897,50,1080,1920,10,14,66,2,True,24.0,1,1,0,1,1,0,0,0,1,0
392,13,24,5,63,816,-0.07712328604932465,50,1080,1920,3,13,90,3,True,97.0,1,1,0,1,1,0,1,0,0,0
393,13,24,9,54,1034,0.38693970799427774,50,1080,1920,8,7,4,2,False,11.0,1,1,0,1,1,0,1,0,0,0
394,9,24,15,32,914,0.0753955690234531,50,1080,1920,8,12,73,3,True,123.0,1,1,0,1,1,0,0,0,1,0
395,10,24,4,17,399,0.2510974260866753,50,1080,1920,12,14,52,2,False,135.0,1,1,0,1,1,0,1,0,0,0
396,9,24,8,53,990,0.12884427492786196,50,1080,1920,8,9,73,1,True,150.0,1,1,0,1,1,0,0,0,1,0
397,16,24,4,49,1092,0.2431609806028437,50,1080,1920,10,13,83,3,False,238.0,1,1,0,1,1,0,0,0,1,0
398,14,24,4,-1,595,0.15611364431711106,50,1080,1920,10,11,12,6,True,178.0,1,1,0,1,1,0,1,0,0,0
399,8,24,3,41,987,0.07867821780817733,50,1080,1920,13,11,25,3,False,142.0,1,1,0,1,1,0,0,0,1,0
400,17,24,9,54,728,0.17686914904194578,50,1080,1920,16,9,37,2,False,212.0,1,1,0,1,1,1,0,0,0,0
401,9,24,8,36,614,-0.025560280316584062,50,1080,1920,8,14,26,3,True,60.0,1,1,0,1,1,0,1,0,0,0
402,12,24,5,22,952,0.398465612994612,50,1080,1920,7,11,37,2,True,183.0,1,1,0,1,1,1,0,0,0,0
403,18,24,13,37,926,0.2742887403968558,50,1080,1920,11,11,59,5,False,224.0,1,1,0,1,1,0,0,1,0,0
404,15,24,7,24,764,0.048064357146660255,50,1080,1920,11,9,59,3,False,7.0,1,1,0,1,1,0,1,0,0,0
405,14,24,10,49,934,0.36000537427899665,50,1080,1920,11,14,74,3,False,306.0,1,1,0,1,1,0,0,1,0,0
406,9,24,12,17,951,0.3791379068537499,50,1080,1920,16,16,17,3,False,122.0,1,1,0,1,1,0,0,1,0,0
407,12,24,4,26,674,-0.07029051205139243,50,1080,1920,9,14,94,3,False,68.0,1,1,0,1,1,1,0,0,0,0
408,9,24,15,34,1052,0.2437516583123727,50,1080,1920,15,14,47,4,True,146.0,1,1,0,1,1,1,0,0,0,0
409,20,24,10,38,1290,0.1277401764796985,50,1080,1920,8,10,33,3,True,15.0,1,1,0,1,1,0,0,0,1,0
410,5,24,12,33,653,0.6869311532306999,50,1080,1920,10,12,79,1,False,194.0,1,1,0,1,1,0,1,0,0,0
411,10,24,6,44,905,0.10321572907663132,50,1080,1920,5,13,8,4,True,110.0,1,1,0,1,1,0,1,0,0,0
412,15,24,9,38,780,0.4165337670791779,50,1080,1920,16,14,86,3,True,134.0,1,1,0,1,1,0,0,0,1,0
413,10,24,12,37,854,0.11943127560557147,50,1080,1920,12,10,96,2,False,164.0,1,1,0,1,1,0,0,1,0,0
414,14,24,4,48,596,-0.04430812580298532,50,1080,1920,11,6,54,4,True,139.0,1,1,0,1,1,0,0,0,1,0
415,11,24,6,41,1107,-0.10536975982961004,50,1080,1920,9,12,84,3,False,167.0,1,1,0,1,1,0,1,0,0,0
416,10,24,5,37,1180,0.3629226847044401,50,1080,1920,14,16,62,4,True,33.0,1,1,0,1,1,0,0,1,0,0
417,9,24,1,32,1201,0.07173571324581125,50,1080,1920,21,11,62,4,False,19.0,1,1,0,1,1,0,0,1,0,0
418,10,24,8,18,918,0.049664870615420256,50,1080,1920,9,8,96,3,True,118.0,1,1,0,1,1,0,0,1,0,0
419,1,24,1,28,876,0.3118378239103142,50,1080,1920,12,16,74,3,True,59.0,1,1,0,1,1,1,0,0,0,0
420,14,24,5,34,700,0.3688684181172112,50,1080,1920,10,13,43,3,False,248.0,1,1,0,1,1,0,0,1,0,0
421,17,24,2,53,823,0.3459863223145257,50,1080,1920,9,12,41,1,True,49.0,1,1,0,1,1,0,0,0,1,0
422,11,24,4,35,653,-0.18536154316245806,50,1080,1920,11,17,16,3,True,83.0,1,1,0,1,1,0,0,1,0,0
423,19,24,5,48,1114,0.2440991530760085,50,1080,1920,12,12,20,2,False,153.0,1,1,0,1,1,0,1,0,0,0
424,11,24,4,42,1095,0.8940388670833618,50,1080,1920,14,15,37,2,False,162.0,1,1,0,1,1,1,0,0,0,0
425,18,24,3,32,705,0.2248748428974586,50,1080,1920,16,14,77,4,True,145.0,1,1,0,1,1,0,1,0,0,0
426,8,24,4,3,1088,0.26643293201977203,50,1080,1920,13,11,59,2,False,210.0,1,1,0,1,1,0,0,1,0,0
427,0,24,9,38,983,0.3643522296144712,50,1080,1920,9,13,51,3,False,124.0,1,1,0,1,1,0,0,1,0,0
428,9,24,4,56,1419,-0.15308206467849172,50,1080,1920,8,11,44,4,True,187.0,1,1,0,1,1,0,1,0,0,0
429,12,24,6,57,594,-0.10089129055737199,50,1080,1920,12,11,65,2,True,57.0,1,1,0,1,1,0,0,0,1,0
